point_id,year,soc_stock_g_m2,code_state,abbrev_state,name_state,code_region,name_region,latitude,longitude
ctb0033-RO1295,1996,4853,11,RO,Rondônia,1,Norte,c(-64.01277778, -11.55833333)
ctb0033-RO1296,1996,1889,11,RO,Rondônia,1,Norte,c(-64.01138889, -11.56166667)
ctb0033-RO1297,1996,2515,11,RO,Rondônia,1,Norte,c(-64.01083333, -11.56194444)
ctb0033-RO1298,1996,2446,11,RO,Rondônia,1,Norte,c(-64.00666667, -11.56944444)
ctb0033-RO1299,1996,4872,11,RO,Rondônia,1,Norte,c(-63.93083333, -11.59555556)
ctb0033-RO1318,1996,2946,11,RO,Rondônia,1,Norte,c(-63.79666667, -10.08305556)
ctb0033-RO1335,1996,3828,11,RO,Rondônia,1,Norte,c(-63.78611111, -10.17388889)
ctb0033-RO1336,1996,3873,11,RO,Rondônia,1,Norte,c(-63.76444444, -10.19305556)
ctb0033-RO1338,1996,1924,11,RO,Rondônia,1,Norte,c(-63.76, -10.29055556)
ctb0033-RO1339,1996,4795,11,RO,Rondônia,1,Norte,c(-63.78666667, -10.35194444)
ctb0033-RO1340,1996,1996,11,RO,Rondônia,1,Norte,c(-63.765, -10.31805556)
ctb0033-RO1341,1996,3377,11,RO,Rondônia,1,Norte,c(-63.74305556, -10.33694444)
ctb0033-RO1342,1996,2453,11,RO,Rondônia,1,Norte,c(-63.69277778, -10.33416667)
ctb0033-RO1343,1996,1896,11,RO,Rondônia,1,Norte,c(-64.11555556, -10.43444444)
ctb0033-RO1344,1996,2193,11,RO,Rondônia,1,Norte,c(-64.04111111, -10.46333333)
ctb0033-RO1345,1996,5009,11,RO,Rondônia,1,Norte,c(-63.99111111, -10.44416667)
ctb0033-RO1346,1996,2603,11,RO,Rondônia,1,Norte,c(-63.96305556, -10.425)
ctb0033-RO1347,1996,4776,11,RO,Rondônia,1,Norte,c(-63.54222222, -10.68833333)
ctb0033-RO1348,1996,3671,11,RO,Rondônia,1,Norte,c(-63.60888889, -10.68527778)
ctb0033-RO1349,1996,2540,11,RO,Rondônia,1,Norte,c(-63.40055556, -10.47944444)
ctb0033-RO1350,1996,2883,11,RO,Rondônia,1,Norte,c(-63.45611111, -10.47638889)
ctb0033-RO1352,1996,1964,11,RO,Rondônia,1,Norte,c(-63.46527778, -10.5175)
ctb0033-RO1355,1996,1670,11,RO,Rondônia,1,Norte,c(-63.33611111, -9.60333333)
ctb0033-RO1367,1996,2821,11,RO,Rondônia,1,Norte,c(-63.35611111, -10.02388889)
ctb0033-RO1368,1996,2496,11,RO,Rondônia,1,Norte,c(-63.36972222, -10.04166667)
ctb0033-RO1370,1996,2412,11,RO,Rondônia,1,Norte,c(-63.37472222, -10.04138889)
ctb0033-RO1371,1996,1537,11,RO,Rondônia,1,Norte,c(-63.42777778, -10.04027778)
ctb0033-RO1372,1996,2713,11,RO,Rondônia,1,Norte,c(-63.42972222, -10.00888889)
ctb0033-RO1373,1996,1736,11,RO,Rondônia,1,Norte,c(-63.385, -9.96583333)
ctb0033-RO1399,1996,4897,11,RO,Rondônia,1,Norte,c(-63.22833333, -9.53055556)
ctb0033-RO1430,1996,7312,11,RO,Rondônia,1,Norte,c(-63.12805556, -9.33222222)
ctb0033-RO1431,1996,2747,11,RO,Rondônia,1,Norte,c(-63.14361111, -9.29083333)
ctb0033-RO1447,1996,2537,11,RO,Rondônia,1,Norte,c(-63.26638889, -9.41138889)
ctb0033-RO1470,1996,5432,11,RO,Rondônia,1,Norte,c(-64.14805556, -9.55833333)
ctb0033-RO1487,1996,2694,11,RO,Rondônia,1,Norte,c(-63.03194444, -9.16666667)
ctb0033-RO1495,1996,1697,11,RO,Rondônia,1,Norte,c(-63.60083333, -9.25555556)
ctb0033-RO1500,1996,2335,11,RO,Rondônia,1,Norte,c(-59.99527778, -12.48361111)
ctb0033-RO1501,1996,3032,11,RO,Rondônia,1,Norte,c(-59.92555556, -12.44555556)
ctb0033-RO1502,1996,9499,11,RO,Rondônia,1,Norte,c(-59.92722222, -12.44777778)
ctb0033-RO1503,1996,1836,11,RO,Rondônia,1,Norte,c(-59.92972222, -12.45333333)
ctb0033-RO1504,1996,4589,11,RO,Rondônia,1,Norte,c(-60.10055556, -12.83833333)
ctb0033-RO1505,1996,4620,11,RO,Rondônia,1,Norte,c(-60.12194444, -12.83305556)
ctb0033-RO1506,1996,7535,11,RO,Rondônia,1,Norte,c(-60.14138889, -12.83083333)
ctb0033-RO1507,1996,7906,11,RO,Rondônia,1,Norte,c(-60.13916667, -12.8325)
ctb0033-RO1508,1996,8903,11,RO,Rondônia,1,Norte,c(-60.20333333, -12.88083333)
ctb0033-RO1509,1996,3506,11,RO,Rondônia,1,Norte,c(-60.20666667, -12.88055556)
ctb0033-RO1510,1996,767,11,RO,Rondônia,1,Norte,c(-60.2175, -12.88833333)
ctb0033-RO1511,1996,1086,11,RO,Rondônia,1,Norte,c(-60.40361111, -12.99277778)
ctb0033-RO1512,1996,611,11,RO,Rondônia,1,Norte,c(-60.44472222, -12.9775)
ctb0033-RO1513,1996,1715,11,RO,Rondônia,1,Norte,c(-60.4375, -12.96444444)
ctb0033-RO1514,1996,2085,11,RO,Rondônia,1,Norte,c(-60.40444444, -12.95333333)
ctb0033-RO1515,1996,1435,11,RO,Rondônia,1,Norte,c(-60.46972222, -12.8975)
ctb0033-RO1516,1996,2605,11,RO,Rondônia,1,Norte,c(-60.45444444, -12.8875)
ctb0033-RO1517,1996,1882,11,RO,Rondônia,1,Norte,c(-61.04638889, -12.2675)
ctb0033-RO1519,1996,1603,11,RO,Rondônia,1,Norte,c(-61.02944444, -12.26777778)
ctb0033-RO1520,1996,1813,11,RO,Rondônia,1,Norte,c(-60.87138889, -12.26666667)
ctb0033-RO1521,1996,1521,11,RO,Rondônia,1,Norte,c(-60.73444444, -12.2675)
ctb0033-RO1522,1996,2722,11,RO,Rondônia,1,Norte,c(-61.19222222, -12.53972222)
ctb0033-RO1523,1996,8181,11,RO,Rondônia,1,Norte,c(-61.11805556, -12.53722222)
ctb0033-RO1524,1996,1925,11,RO,Rondônia,1,Norte,c(-61.11083333, -12.5375)
ctb0033-RO1525,1996,3945,11,RO,Rondônia,1,Norte,c(-61.09361111, -12.54)
ctb0033-RO1526,1996,3055,11,RO,Rondônia,1,Norte,c(-61.02972222, -12.59583333)
ctb0033-RO1527,1996,2116,11,RO,Rondônia,1,Norte,c(-60.99138889, -12.61083333)
ctb0033-RO1528,1996,2176,11,RO,Rondônia,1,Norte,c(-60.88472222, -12.64166667)
ctb0033-RO1529,1996,1008,11,RO,Rondônia,1,Norte,c(-60.98583333, -12.71916667)
ctb0033-RO1530,1996,2484,11,RO,Rondônia,1,Norte,c(-60.97555556, -12.71944444)
ctb0033-RO1531,1996,1372,11,RO,Rondônia,1,Norte,c(-60.96333333, -12.71916667)
ctb0033-RO1532,1996,1244,11,RO,Rondônia,1,Norte,c(-60.94555556, -12.71888889)
ctb0033-RO1533,1996,2884,11,RO,Rondônia,1,Norte,c(-60.91416667, -12.71861111)
ctb0033-RO1534,1996,1392,11,RO,Rondônia,1,Norte,c(-60.88583333, -12.71777778)
ctb0033-RO1535,1996,2448,11,RO,Rondônia,1,Norte,c(-60.87444444, -12.69583333)
ctb0033-RO1536,1996,921,11,RO,Rondônia,1,Norte,c(-60.90777778, -12.61472222)
ctb0033-RO1537,1996,1270,11,RO,Rondônia,1,Norte,c(-61.13083333, -12.67361111)
ctb0033-RO1538,1996,9126,11,RO,Rondônia,1,Norte,c(-61.095, -12.675)
ctb0033-RO1539,1996,1308,11,RO,Rondônia,1,Norte,c(-60.97416667, -12.42416667)
ctb0033-RO1540,1996,1430,11,RO,Rondônia,1,Norte,c(-60.94027778, -12.41666667)
ctb0033-RO1541,1996,486,11,RO,Rondônia,1,Norte,c(-60.91416667, -12.42333333)
ctb0033-RO1542,1996,707,11,RO,Rondônia,1,Norte,c(-60.91388889, -12.42388889)
ctb0033-RO1543,1996,1521,11,RO,Rondônia,1,Norte,c(-60.8575, -12.43527778)
ctb0033-RO1544,1996,970,11,RO,Rondônia,1,Norte,c(-60.75416667, -12.35722222)
ctb0033-RO1545,1996,1216,11,RO,Rondônia,1,Norte,c(-60.91638889, -12.35555556)
ctb0033-RO1546,1996,3579,11,RO,Rondônia,1,Norte,c(-60.91027778, -12.35583333)
ctb0033-RO1547,1996,2216,11,RO,Rondônia,1,Norte,c(-60.88805556, -12.3325)
ctb0033-RO1548,1996,1533,11,RO,Rondônia,1,Norte,c(-60.82833333, -12.31694444)
ctb0033-RO1549,1996,1683,11,RO,Rondônia,1,Norte,c(-60.76666667, -12.31166667)
ctb0033-RO1550,1996,9172,11,RO,Rondônia,1,Norte,c(-59.84111111, -12.33833333)
ctb0033-RO1551,1996,4289,11,RO,Rondônia,1,Norte,c(-59.82083333, -12.31027778)
ctb0033-RO1552,1996,2268,11,RO,Rondônia,1,Norte,c(-59.85416667, -12.3675)
ctb0033-RO1553,1996,3622,11,RO,Rondônia,1,Norte,c(-59.85833333, -12.37583333)
ctb0033-RO1554,1996,2738,11,RO,Rondônia,1,Norte,c(-59.88083333, -12.37777778)
ctb0033-RO1555,1996,3978,11,RO,Rondônia,1,Norte,c(-59.86055556, -12.42583333)
ctb0033-RO1556,1996,1438,11,RO,Rondônia,1,Norte,c(-59.86805556, -12.41777778)
ctb0033-RO1557,1996,3507,11,RO,Rondônia,1,Norte,c(-59.94805556, -12.45833333)
ctb0033-RO1558,1996,2137,11,RO,Rondônia,1,Norte,c(-59.97194444, -12.48)
ctb0033-RO1559,1996,3366,11,RO,Rondônia,1,Norte,c(-60.03722222, -12.51555556)
ctb0033-RO1560,1996,2319,11,RO,Rondônia,1,Norte,c(-60.29777778, -12.76027778)
ctb0033-RO1561,1996,3505,11,RO,Rondônia,1,Norte,c(-60.33694444, -12.77833333)
ctb0033-RO1562,1996,1001,11,RO,Rondônia,1,Norte,c(-60.3525, -12.78611111)
ctb0033-RO1563,1996,1585,11,RO,Rondônia,1,Norte,c(-60.39527778, -12.77861111)
ctb0033-RO1564,1996,1076,11,RO,Rondônia,1,Norte,c(-60.41694444, -12.77388889)
ctb0033-RO1565,1996,3223,11,RO,Rondônia,1,Norte,c(-60.42166667, -12.77416667)
ctb0033-RO1566,1996,994,11,RO,Rondônia,1,Norte,c(-60.43527778, -12.77416667)
ctb0033-RO1567,1996,1795,11,RO,Rondônia,1,Norte,c(-60.4825, -13.01722222)
ctb0033-RO1568,1996,1263,11,RO,Rondônia,1,Norte,c(-60.46416667, -13.00138889)
ctb0033-RO1569,1996,1862,11,RO,Rondônia,1,Norte,c(-60.45555556, -12.98611111)
ctb0033-RO1570,1996,1242,11,RO,Rondônia,1,Norte,c(-60.44861111, -12.97944444)
ctb0033-RO1571,1996,2384,11,RO,Rondônia,1,Norte,c(-60.40888889, -12.95444444)
ctb0033-RO1572,1996,1406,11,RO,Rondônia,1,Norte,c(-60.40388889, -12.94472222)
ctb0033-RO1573,1996,3491,11,RO,Rondônia,1,Norte,c(-60.38638889, -12.96333333)
ctb0033-RO1574,1996,2560,11,RO,Rondônia,1,Norte,c(-60.32861111, -12.77638889)
ctb0033-RO1575,1996,2968,11,RO,Rondônia,1,Norte,c(-60.08333333, -12.57888889)
ctb0033-RO1576,1996,3948,11,RO,Rondônia,1,Norte,c(-60.09361111, -12.60944444)
ctb0033-RO1577,1996,3162,11,RO,Rondônia,1,Norte,c(-60.09222222, -12.64111111)
ctb0033-RO1578,1996,4176,11,RO,Rondônia,1,Norte,c(-60.11333333, -12.69388889)
ctb0033-RO1579,1996,2725,11,RO,Rondônia,1,Norte,c(-60.1325, -12.78305556)
ctb0033-RO1580,1996,10049,11,RO,Rondônia,1,Norte,c(-60.10805556, -12.81111111)
ctb0033-RO1581,1996,8487,11,RO,Rondônia,1,Norte,c(-60.14805556, -12.84222222)
ctb0033-RO1582,1996,6248,11,RO,Rondônia,1,Norte,c(-60.17111111, -12.85)
ctb0033-RO1583,1996,1428,11,RO,Rondônia,1,Norte,c(-60.44555556, -13)
ctb0033-RO1584,1996,1698,11,RO,Rondônia,1,Norte,c(-60.43055556, -12.99972222)
ctb0033-RO1585,1996,1782,11,RO,Rondônia,1,Norte,c(-60.46972222, -13.00083333)
ctb0033-RO1585A,1996,1782,11,RO,Rondônia,1,Norte,c(-60.4702121915845, -13.0010716400722)
ctb0033-RO1586,1996,1734,11,RO,Rondônia,1,Norte,c(-60.42888889, -12.95694444)
ctb0033-RO1587,1996,2627,11,RO,Rondônia,1,Norte,c(-60.31888889, -12.62416667)
ctb0033-RO1588,1996,1335,11,RO,Rondônia,1,Norte,c(-60.35861111, -12.53083333)
ctb0033-RO1589,1996,1704,11,RO,Rondônia,1,Norte,c(-60.32472222, -12.52972222)
ctb0033-RO1590,1996,3654,11,RO,Rondônia,1,Norte,c(-60.30944444, -12.52944444)
ctb0033-RO1591,1996,2618,11,RO,Rondônia,1,Norte,c(-60.38916667, -12.50916667)
ctb0033-RO1592,1996,7701,11,RO,Rondônia,1,Norte,c(-60.36666667, -12.59222222)
ctb0033-RO1593,1996,4280,11,RO,Rondônia,1,Norte,c(-60.34861111, -12.58416667)
ctb0033-RO1594,1996,1418,11,RO,Rondônia,1,Norte,c(-60.69777778, -12.20638889)
ctb0033-RO1595,1996,3043,11,RO,Rondônia,1,Norte,c(-60.63722222, -12.30944444)
ctb0033-RO1596,1996,3850,11,RO,Rondônia,1,Norte,c(-60.62638889, -12.35333333)
ctb0033-RO1597,1996,2713,11,RO,Rondônia,1,Norte,c(-60.58055556, -12.43055556)
ctb0033-RO1598,1996,4051,11,RO,Rondônia,1,Norte,c(-60.36194444, -12.30361111)
ctb0033-RO1599,1996,3227,11,RO,Rondônia,1,Norte,c(-60.37888889, -12.31055556)
ctb0033-RO1600,1996,2554,11,RO,Rondônia,1,Norte,c(-60.40194444, -12.30416667)
ctb0033-RO1601,1996,10697,11,RO,Rondônia,1,Norte,c(-60.41138889, -12.28416667)
ctb0033-RO1602,1996,4104,11,RO,Rondônia,1,Norte,c(-60.4325, -12.31694444)
ctb0033-RO1603,1996,2626,11,RO,Rondônia,1,Norte,c(-60.43472222, -12.34083333)
ctb0033-RO1604,1996,1014,11,RO,Rondônia,1,Norte,c(-60.49027778, -12.37027778)
ctb0033-RO1605,1996,4459,11,RO,Rondônia,1,Norte,c(-60.62166667, -12.40888889)
ctb0033-RO1606,1996,1510,11,RO,Rondônia,1,Norte,c(-60.64055556, -12.44277778)
ctb0033-RO1607,1996,5760,11,RO,Rondônia,1,Norte,c(-60.70111111, -12.25388889)
ctb0033-RO1608,1996,2653,11,RO,Rondônia,1,Norte,c(-60.95722222, -11.97222222)
ctb0033-RO1609,1996,7116,11,RO,Rondônia,1,Norte,c(-61.05361111, -11.80027778)
ctb0033-RO1610,1996,2733,11,RO,Rondônia,1,Norte,c(-60.72666667, -12.885)
ctb0033-RO1611,1996,9300,11,RO,Rondônia,1,Norte,c(-60.72611111, -12.90611111)
ctb0033-RO1613,1996,3986,11,RO,Rondônia,1,Norte,c(-60.735, -12.93333333)
ctb0033-RO1614,1996,6399,11,RO,Rondônia,1,Norte,c(-60.74527778, -12.96333333)
ctb0033-RO1615,1996,4473,11,RO,Rondônia,1,Norte,c(-60.74916667, -12.95777778)
ctb0033-RO1616,1996,6400,11,RO,Rondônia,1,Norte,c(-60.76805556, -12.95972222)
ctb0033-RO1617,1996,2367,11,RO,Rondônia,1,Norte,c(-60.72722222, -12.96333333)
ctb0033-RO1618,1996,3370,11,RO,Rondônia,1,Norte,c(-60.73083333, -12.94777778)
ctb0033-RO1619,1996,1843,11,RO,Rondônia,1,Norte,c(-60.73194444, -12.95555556)
ctb0033-RO1620,1996,1869,11,RO,Rondônia,1,Norte,c(-60.73472222, -12.97777778)
ctb0033-RO1621,1996,1438,11,RO,Rondônia,1,Norte,c(-60.73027778, -12.985)
ctb0033-RO1622,1996,1080,11,RO,Rondônia,1,Norte,c(-60.81694444, -12.89833333)
ctb0033-RO1623,1996,2813,11,RO,Rondônia,1,Norte,c(-60.82083333, -12.92111111)
ctb0033-RO1624,1996,5037,11,RO,Rondônia,1,Norte,c(-60.80083333, -12.92416667)
ctb0033-RO1625,1996,2012,11,RO,Rondônia,1,Norte,c(-60.8525, -12.93083333)
ctb0033-RO1627,1996,2060,11,RO,Rondônia,1,Norte,c(-60.83194444, -12.96777778)
ctb0033-RO1628,1996,1206,11,RO,Rondônia,1,Norte,c(-60.80722222, -12.96888889)
ctb0033-RO1629,1996,5016,11,RO,Rondônia,1,Norte,c(-61.26055556, -12.89888889)
ctb0033-RO1630,1996,1761,11,RO,Rondônia,1,Norte,c(-61.22333333, -12.89888889)
ctb0033-RO1631,1996,2584,11,RO,Rondônia,1,Norte,c(-61.17583333, -12.89888889)
ctb0033-RO1632,1996,3903,11,RO,Rondônia,1,Norte,c(-61.16083333, -12.94194444)
ctb0033-RO1633,1996,2538,11,RO,Rondônia,1,Norte,c(-61.22, -12.81694444)
ctb0033-RO1634,1996,2939,11,RO,Rondônia,1,Norte,c(-61.21472222, -12.79583333)
ctb0033-RO1635,1996,5429,11,RO,Rondônia,1,Norte,c(-61.18666667, -12.78444444)
ctb0033-RO1636,1996,3689,11,RO,Rondônia,1,Norte,c(-61.14861111, -12.71222222)
ctb0033-RO1637,1996,5209,11,RO,Rondônia,1,Norte,c(-61.10666667, -12.71194444)
ctb0033-RO1638,1996,3124,11,RO,Rondônia,1,Norte,c(-61.03222222, -12.69166667)
ctb0033-RO1639,1996,1884,11,RO,Rondônia,1,Norte,c(-61.04472222, -12.71444444)
ctb0033-RO1640,1996,3274,11,RO,Rondônia,1,Norte,c(-61.04944444, -12.68472222)
ctb0033-RO1641,1996,2081,11,RO,Rondônia,1,Norte,c(-61.17361111, -12.71277778)
ctb0033-RO1642,1996,4158,11,RO,Rondônia,1,Norte,c(-61.17888889, -12.69583333)
ctb0033-RO1643,1996,5969,11,RO,Rondônia,1,Norte,c(-61.19833333, -12.65138889)
ctb0033-RO1644,1996,3237,11,RO,Rondônia,1,Norte,c(-61.15722222, -12.68472222)
ctb0033-RO1645,1996,4221,11,RO,Rondônia,1,Norte,c(-61.24833333, -12.63944444)
ctb0033-RO1646,1996,5314,11,RO,Rondônia,1,Norte,c(-61.31, -12.55111111)
ctb0033-RO1647,1996,2914,11,RO,Rondônia,1,Norte,c(-61.29833333, -12.56305556)
ctb0033-RO1648,1996,2855,11,RO,Rondônia,1,Norte,c(-61.28888889, -12.57944444)
ctb0033-RO1649,1996,3795,11,RO,Rondônia,1,Norte,c(-61.28888889, -12.63055556)
ctb0033-RO1650,1996,5921,11,RO,Rondônia,1,Norte,c(-60.67722222, -12.24361111)
ctb0033-RO1651,1996,3247,11,RO,Rondônia,1,Norte,c(-60.64027778, -12.30722222)
ctb0033-RO1652,1996,1299,11,RO,Rondônia,1,Norte,c(-60.49694444, -12.48694444)
ctb0033-RO1653,1996,1884,11,RO,Rondônia,1,Norte,c(-60.42222222, -12.52027778)
ctb0033-RO1654,1996,1058,11,RO,Rondônia,1,Norte,c(-60.38944444, -12.50861111)
ctb0033-RO1655,1996,4092,11,RO,Rondônia,1,Norte,c(-60.31972222, -12.50083333)
ctb0033-RO1656,1996,4113,11,RO,Rondônia,1,Norte,c(-60.32111111, -12.50444444)
ctb0033-RO1657,1996,3910,11,RO,Rondônia,1,Norte,c(-60.33027778, -12.50861111)
ctb0033-RO1658,1996,1502,11,RO,Rondônia,1,Norte,c(-60.35027778, -12.52333333)
ctb0033-RO1659,1996,1246,11,RO,Rondônia,1,Norte,c(-60.35972222, -12.52833333)
ctb0033-RO1660,1996,4134,11,RO,Rondônia,1,Norte,c(-60.40444444, -12.57027778)
ctb0033-RO1661,1996,5090,11,RO,Rondônia,1,Norte,c(-60.39805556, -12.56361111)
ctb0033-RO1662,1996,2893,11,RO,Rondônia,1,Norte,c(-60.39277778, -12.56194444)
ctb0033-RO1663,1996,2412,11,RO,Rondônia,1,Norte,c(-60.37861111, -12.55833333)
ctb0033-RO1664,1996,4180,11,RO,Rondônia,1,Norte,c(-60.37527778, -12.55527778)
ctb0033-RO1665,1996,2349,11,RO,Rondônia,1,Norte,c(-60.18583333, -12.44361111)
ctb0033-RO1666,1996,1788,11,RO,Rondônia,1,Norte,c(-60.17861111, -12.44361111)
ctb0033-RO1667,1996,1571,11,RO,Rondônia,1,Norte,c(-60.17111111, -12.44333333)
ctb0033-RO1668,1996,2995,11,RO,Rondônia,1,Norte,c(-60.15833333, -12.44361111)
ctb0033-RO1669,1996,5410,11,RO,Rondônia,1,Norte,c(-60.15277778, -12.45083333)
ctb0033-RO1670,1996,1076,11,RO,Rondônia,1,Norte,c(-60.15305556, -12.45972222)
ctb0033-RO1671,1996,2285,11,RO,Rondônia,1,Norte,c(-60.15722222, -12.47027778)
ctb0033-RO1672,1996,3232,11,RO,Rondônia,1,Norte,c(-60.44416667, -12.22166667)
ctb0033-RO1673,1996,4927,11,RO,Rondônia,1,Norte,c(-60.46527778, -12.22472222)
ctb0033-RO1674,1996,4570,11,RO,Rondônia,1,Norte,c(-60.48166667, -12.22138889)
ctb0033-RO1675,1996,6145,11,RO,Rondônia,1,Norte,c(-60.515, -12.22361111)
ctb0033-RO1676,1996,4414,11,RO,Rondônia,1,Norte,c(-60.52722222, -12.22388889)
ctb0033-RO1677,1996,2412,11,RO,Rondônia,1,Norte,c(-60.55444444, -12.22277778)
ctb0033-RO1678,1996,5786,11,RO,Rondônia,1,Norte,c(-60.60333333, -12.22944444)
ctb0033-RO1679,1996,5146,11,RO,Rondônia,1,Norte,c(-60.60583333, -12.2175)
ctb0033-RO1680,1996,4563,11,RO,Rondônia,1,Norte,c(-60.62638889, -12.24611111)
ctb0033-RO1681,1996,2187,11,RO,Rondônia,1,Norte,c(-60.56444444, -12.41888889)
ctb0033-RO1682,1996,1656,11,RO,Rondônia,1,Norte,c(-60.48055556, -12.34277778)
ctb0033-RO1683,1996,8425,11,RO,Rondônia,1,Norte,c(-63.93777778, -11.59611111)
ctb0033-RO1684,1996,2714,11,RO,Rondônia,1,Norte,c(-63.95055556, -11.59805556)
ctb0033-RO1685,1996,8784,11,RO,Rondônia,1,Norte,c(-63.95083333, -11.59638889)
ctb0033-RO1686,1996,3790,11,RO,Rondônia,1,Norte,c(-63.95666667, -11.59944444)
ctb0033-RO1688,1996,4093,11,RO,Rondônia,1,Norte,c(-61.41527778, -12.67833333)
ctb0033-RO1689,1996,4140,11,RO,Rondônia,1,Norte,c(-61.4125, -12.62888889)
ctb0033-RO1690,1996,4320,11,RO,Rondônia,1,Norte,c(-61.59027778, -12.52638889)
ctb0033-RO1691,1996,3451,11,RO,Rondônia,1,Norte,c(-61.55611111, -12.54638889)
ctb0033-RO1692,1996,5253,11,RO,Rondônia,1,Norte,c(-61.53722222, -12.56583333)
ctb0033-RO1693,1996,3785,11,RO,Rondônia,1,Norte,c(-61.5175, -12.60194444)
ctb0033-RO1694,1996,1817,11,RO,Rondônia,1,Norte,c(-61.47527778, -12.59388889)
ctb0033-RO1695,1996,6216,11,RO,Rondônia,1,Norte,c(-61.45055556, -12.58388889)
ctb0033-RO1696,1996,5263,11,RO,Rondônia,1,Norte,c(-61.41666667, -12.58416667)
ctb0033-RO1697,1996,870,11,RO,Rondônia,1,Norte,c(-61.36055556, -12.58361111)
ctb0033-RO1698,1996,5360,11,RO,Rondônia,1,Norte,c(-61.32472222, -12.57111111)
ctb0033-RO1699,1996,1907,11,RO,Rondônia,1,Norte,c(-61.32388889, -12.57083333)
ctb0033-RO1701,1996,1715,11,RO,Rondônia,1,Norte,c(-60.32638889, -13.05972222)
ctb0033-RO1702,1996,4070,11,RO,Rondônia,1,Norte,c(-60.33555556, -13.0825)
ctb0033-RO1703,1996,2020,11,RO,Rondônia,1,Norte,c(-60.48472222, -13.19166667)
ctb0033-RO1704,1996,6293,11,RO,Rondônia,1,Norte,c(-60.4725, -13.19166667)
ctb0033-RO1705,1996,3746,11,RO,Rondônia,1,Norte,c(-60.51277778, -13.19111111)
ctb0033-RO1706,1996,7490,11,RO,Rondônia,1,Norte,c(-60.63027778, -13.49055556)
ctb0033-RO1707,1996,4277,11,RO,Rondônia,1,Norte,c(-60.62805556, -13.57027778)
ctb0033-RO1708,1996,4823,11,RO,Rondônia,1,Norte,c(-60.60583333, -13.5525)
ctb0033-RO1709,1996,10031,11,RO,Rondônia,1,Norte,c(-60.58555556, -13.53694444)
ctb0033-RO1710,1996,8150,11,RO,Rondônia,1,Norte,c(-60.56333333, -13.50138889)
ctb0033-RO1711,1996,9487,11,RO,Rondônia,1,Norte,c(-60.52805556, -13.48527778)
ctb0033-RO1712,1996,4272,11,RO,Rondônia,1,Norte,c(-60.52583333, -13.40861111)
ctb0033-RO1713,1996,7875,11,RO,Rondônia,1,Norte,c(-60.52555556, -13.37805556)
ctb0033-RO1714,1996,5873,11,RO,Rondônia,1,Norte,c(-60.39388889, -13.11055556)
ctb0033-RO1715,1996,6773,11,RO,Rondônia,1,Norte,c(-60.39416667, -13.13638889)
ctb0033-RO1716,1996,8315,11,RO,Rondônia,1,Norte,c(-60.39194444, -13.15583333)
ctb0033-RO1717,1996,7126,11,RO,Rondônia,1,Norte,c(-60.38944444, -13.20277778)
ctb0033-RO1718,1996,8077,11,RO,Rondônia,1,Norte,c(-60.41888889, -13.22722222)
ctb0033-RO1719,1996,5627,11,RO,Rondônia,1,Norte,c(-60.45694444, -13.22638889)
ctb0033-RO1720,1996,3006,11,RO,Rondônia,1,Norte,c(-60.42305556, -13.2475)
ctb0033-RO1721,1996,9959,11,RO,Rondônia,1,Norte,c(-60.4075, -13.30222222)
ctb0033-RO1722,1996,1134,11,RO,Rondônia,1,Norte,c(-60.3775, -13.37416667)
ctb0033-RO1723,1996,7137,11,RO,Rondônia,1,Norte,c(-60.38638889, -13.37666667)
ctb0033-RO1724,1996,7227,11,RO,Rondônia,1,Norte,c(-60.40083333, -13.37583333)
ctb0033-RO1725,1996,5446,11,RO,Rondônia,1,Norte,c(-60.42361111, -13.37388889)
ctb0033-RO1726,1996,5502,11,RO,Rondônia,1,Norte,c(-60.52666667, -13.26388889)
ctb0033-RO1727,1996,13343,11,RO,Rondônia,1,Norte,c(-60.48861111, -13.26305556)
ctb0033-RO1728,1996,4854,11,RO,Rondônia,1,Norte,c(-60.45138889, -13.26722222)
ctb0033-RO1729,1996,4218,11,RO,Rondônia,1,Norte,c(-60.53166667, -13.28166667)
ctb0033-RO1730,1996,5547,11,RO,Rondônia,1,Norte,c(-60.55055556, -13.22972222)
ctb0033-RO1731,1996,7427,11,RO,Rondônia,1,Norte,c(-61.00583333, -13.48833333)
ctb0033-RO1732,1996,6755,11,RO,Rondônia,1,Norte,c(-61.00083333, -13.48805556)
ctb0033-RO1733,1996,9503,11,RO,Rondônia,1,Norte,c(-61.0025, -13.45472222)
ctb0033-RO1734,1996,4070,11,RO,Rondônia,1,Norte,c(-60.95055556, -13.39611111)
ctb0033-RO1735,1996,3961,11,RO,Rondônia,1,Norte,c(-60.93944444, -13.31527778)
ctb0033-RO1736,1996,6227,11,RO,Rondônia,1,Norte,c(-60.83583333, -13.2975)
ctb0033-RO1737,1996,1620,11,RO,Rondônia,1,Norte,c(-60.58805556, -12.9775)
ctb0033-RO1738,1996,2747,11,RO,Rondônia,1,Norte,c(-60.565, -12.94833333)
ctb0033-RO1739,1996,2002,11,RO,Rondônia,1,Norte,c(-60.58111111, -12.95888889)
ctb0033-RO1740,1996,4781,11,RO,Rondônia,1,Norte,c(-60.59666667, -12.96777778)
ctb0033-RO1741,1996,1894,11,RO,Rondônia,1,Norte,c(-60.49666667, -13.11222222)
